date,text,link,authors
2019-11-07T03:59:00+02:00,Next Avenue: A surgeon talks about why our health care is broken and how to fix it,http://www.marketwatch.com/news/story.asp?guid={3A26BB98-FBFA-11E9-8D46-DEA8FD6B0F4E}&siteid=rss&rss=1,
2019-11-07T04:01:00+02:00,NerdWallet: Most people choose the wrong health care plan. Here’s how to get it right,http://www.marketwatch.com/news/story.asp?guid={7031FE08-FC15-11E9-8D46-DEA8FD6B0F4E}&siteid=rss&rss=1,
2019-11-07T04:03:00+02:00,Livability: 8 cities that are making it easier to go vegan,http://www.marketwatch.com/news/story.asp?guid={D2A4D5A0-FC25-11E9-8D46-DEA8FD6B0F4E}&siteid=rss&rss=1,
2019-11-07T04:15:00+02:00,"Market Snapshot: Stock futures climb after report China, U.S. agree to cancel tariffs in stages",http://www.marketwatch.com/news/story.asp?guid={5B168874-0131-11EA-A65F-7E702D13DC78}&siteid=rss&rss=1,
2019-11-07T04:17:00+02:00,Woodford Protege Mark Barnett Hit With Morningstar Rating Cut,https://www.bloomberg.com//news/articles/2019-11-07/morningstar-downgrades-funds-managed-by-woodford-protege-barnett?srnd=markets-vp,
2019-11-07T04:29:00+02:00,"Lufthansa scraps 1,300 flights in 48-hour strike",https://www.bbc.co.uk/news/business-50329889,
2019-11-07T04:34:00+02:00,Dubai airport passenger traffic falls 2.4% in third quarter,http://feeds.reuters.com/~r/reuters/businessNews/~3/U1kzCPy8fyY/dubai-airport-passenger-traffic-falls-2-4-in-third-quarter-idUSKBN1XH1DL,
2019-11-07T04:39:00+02:00,China considers removal of U.S. poultry import restrictions: Xinhua,http://feeds.reuters.com/~r/reuters/businessNews/~3/e8zXRosOU6g/china-considers-removal-of-u-s-poultry-import-restrictions-xinhua-idUSKBN1XH1E0,
2019-11-07T04:56:00+02:00,China says it has agreed with U.S. to cancel tariffs in phases,http://feeds.reuters.com/~r/reuters/businessNews/~3/2lR21FvgC-I/china-says-it-has-agreed-with-u-s-to-cancel-tariffs-in-phases-idUSKBN1XH0TG,
2019-11-07T05:04:00+02:00,Fantasy Football Weekly: Finding Value in Ugly Jets-Giants Game,https://www.bloomberg.com//news/articles/2019-11-07/fantasy-football-weekly-finding-value-in-ugly-jets-giants-game?srnd=markets-vp,
2019-11-07T05:11:00+02:00,Three Magic Words Boosting European Stocks: Trade Talks Progress,https://www.bloomberg.com//news/articles/2019-11-07/three-magic-words-boosting-european-stocks-trade-talks-progress?srnd=markets-vp,
2019-11-07T05:34:00+02:00,JD.com's Liu resigns from China parliament advisory body: state tv,http://feeds.reuters.com/~r/reuters/businessNews/~3/Y9y60BpEQuY/jd-coms-liu-resigns-from-china-parliament-advisory-body-state-tv-idUSKBN1XH1KM,
2019-11-07T05:47:00+02:00,Indonesia Revokes Temporary Suspension of Nickel Ore Exports,https://www.bloomberg.com//news/articles/2019-11-07/indonesia-revokes-temporary-suspension-of-nickel-ore-exports?srnd=markets-vp,
2019-11-07T05:48:00+02:00,"Alibaba, Russian Post launch China-Russia flights to cut delivery times",http://feeds.reuters.com/~r/reuters/businessNews/~3/wkDrxTmADs0/alibaba-russian-post-launch-china-russia-flights-to-cut-delivery-times-idUSKBN1XH1LX,
2019-11-07T05:55:00+02:00,Dish beats profit estimates on higher pay-TV subscriber addition,http://feeds.reuters.com/~r/reuters/businessNews/~3/hBcfB0ZyESA/dish-beats-profit-estimates-on-higher-pay-tv-subscriber-addition-idUSKBN1XH1JJ,
2019-11-07T05:59:00+02:00,Ford may consider making branded pickups in China if cities open more,http://feeds.reuters.com/~r/reuters/businessNews/~3/__bye4MLGR8/ford-may-consider-making-branded-pickups-in-china-if-cities-open-more-idUSKBN1XH1A2,
2019-11-07T06:07:00+02:00,"Facing shorter holiday season, U.S. retailers rev up faster delivery, early deals",http://feeds.reuters.com/~r/reuters/businessNews/~3/jftlToS1c5E/facing-shorter-holiday-season-u-s-retailers-rev-up-faster-delivery-early-deals-idUSKBN1XH1NR,
2019-11-07T06:13:00+02:00,Oil rebounds to $62 on hopes for U.S.-China trade deal,http://feeds.reuters.com/~r/reuters/businessNews/~3/wqVnXrL1lKU/oil-rebounds-to-62-on-hopes-for-u-s-china-trade-deal-idUSKBN1XG03Z,
2019-11-07T06:15:00+02:00,Russia-China fund seeks Chinese investors for Saudi Aramco IPO,http://feeds.reuters.com/~r/reuters/businessNews/~3/0bIG_Ei816I/russia-china-fund-seeks-chinese-investors-for-saudi-aramco-ipo-idUSKBN1XH1AM,
2019-11-07T06:21:00+02:00,"Lufthansa to cut more costs, as cabin crew strike over pay",http://feeds.reuters.com/~r/reuters/businessNews/~3/rVsRLmpvsy8/lufthansa-to-cut-more-costs-as-cabin-crew-strike-over-pay-idUSKBN1XH0NJ,
2019-11-07T06:23:00+02:00,Lufthansa ready for arbitration as cabin crew strike begins,http://feeds.reuters.com/~r/reuters/businessNews/~3/K0lZOntfy24/lufthansa-ready-for-arbitration-as-cabin-crew-strike-begins-idUSKBN1XH123,
2019-11-07T06:38:00+02:00,Unicorn founder Mada Seghete reveals why she will 'never ever' celebrate a funding round,https://www.cnbc.com/2019/11/07/web-summit-branch-founder-mada-seghete-on-vc-funding-rounds.html,
2019-11-07T06:38:00+02:00,An economic number out on Thursday is key to tracking the economy and quelling recession fears,https://www.cnbc.com/2019/11/07/jobless-claims-are-key-to-tracking-the-economy.html,
2019-11-07T06:39:00+02:00,Futures jump as China signals progress in trade talks,http://feeds.reuters.com/~r/reuters/businessNews/~3/4U5sM8IQdiE/futures-jump-as-china-signals-progress-in-trade-talks-idUSKBN1XH1QR,
2019-11-07T06:39:00+02:00,Tiffany asks LVMH to raise its $14.5 billion offer: sources,http://feeds.reuters.com/~r/reuters/businessNews/~3/IYeakQdNgw8/tiffany-asks-lvmh-to-raise-its-14-5-billion-offer-sources-idUSKBN1XG2O3,
2019-11-07T06:47:00+02:00,GoDaddy shares surge on biggest buyback plan,http://feeds.reuters.com/~r/reuters/businessNews/~3/ftTIjU5LvJU/godaddy-shares-surge-on-biggest-buyback-plan-idUSKBN1XG2XM,
2019-11-07T06:52:00+02:00,Wetherspoon's lambasted for Brexit beermat campaign,https://www.bbc.co.uk/news/business-50329890,
2019-11-07T07:15:00+02:00,Bank split on rates as it warns Brexit deal would hit growth,https://www.bbc.co.uk/news/business-50333167,
2019-11-07T23:07:00+02:00,Big China Defaulter Hunts for Cash With $2 Billion Due Next Year,https://www.bloomberg.com//news/articles/2019-11-08/big-china-defaulter-hunts-for-cash-with-2-billion-due-next-year?srnd=markets-vp,
2019-11-08T00:00:00+02:00,American Companies Tiptoe Toward China’s Big Shopping Day,https://www.nytimes.com/2019/11/08/business/media/singles-day-american-companies.html?emc=rss&partner=rss,
2019-11-08T00:00:00+02:00,‘We Are Not the Adam Neumanns of This World’: What WeWork Employees Told Their Bosses,https://www.nytimes.com/2019/11/08/business/wework-employee-letter.html?emc=rss&partner=rss,
2019-11-08T00:00:00+02:00,How Lying and Mistrust Could Hurt the American Economy,https://www.nytimes.com/2019/11/08/business/how-lying-and-mistrust-could-hurt-the-american-economy.html?emc=rss&partner=rss,
2019-11-08T00:14:00+02:00,Five Things You Need to Know to Start Your Day,https://www.bloomberg.com//news/articles/2019-11-08/five-things-you-need-to-know-to-start-your-day?srnd=markets-vp,
2019-11-08T00:52:00+02:00,Legislators Call On F.A.A. to Say Why It Overruled Its Experts on 737 Max,https://www.nytimes.com/2019/11/07/business/boeing-737-max-faa.html?emc=rss&partner=rss,
2019-11-08T01:02:00+02:00,Foreign Funds Balk at Crown Prince’s Valuation for Aramco IPO,https://www.bloomberg.com//news/articles/2019-11-08/foreign-funds-balk-at-crown-prince-s-valuation-for-aramco-ipo?srnd=markets-vp,
2019-11-08T01:15:00+02:00,Julius Baer Hires Goldman’s Singapore Unit CEO for Asia Role,https://www.bloomberg.com//news/articles/2019-11-08/julius-baer-hires-goldman-s-singapore-unit-ceo-for-asia-role?srnd=markets-vp,
2019-11-08T01:21:00+02:00,Allianz Lifts Outlook as Pimco Flows Boost Quarterly Profit,https://www.bloomberg.com//news/articles/2019-11-08/allianz-lifts-outlook-as-pimco-flows-boost-third-quarter-profit?srnd=markets-vp,
2019-11-08T01:42:00+02:00,China Car Sales Keep Plunging as Peak Season Fails to Deliver,https://www.bloomberg.com//news/articles/2019-11-08/china-car-sales-keep-plunging-as-peak-season-fails-to-deliver?srnd=markets-vp,
2019-11-08T01:49:00+02:00,Philippine Regulator Calls for ‘Thorough’ Probe Into Rogue Clerk After $14 Million Stolen,https://www.bloomberg.com//news/articles/2019-11-08/philippine-regulator-calls-for-thorough-probe-into-rogue-clerk?srnd=markets-vp,
2019-11-08T01:57:00+02:00,Flows to India Stock Funds Slow as Rally Skips Broad Market,https://www.bloomberg.com//news/articles/2019-11-08/flows-to-india-stock-funds-slow-as-rally-skips-broad-market?srnd=markets-vp,
2019-11-08T02:00:00+02:00,Fears Are Mounting Over Darling Junk-Bond ETFs,https://www.bloomberg.com//news/articles/2019-11-08/a-10-billion-etf-no-more-junk-debt-traders-in-europe-cash-out?srnd=markets-vp,
2019-11-08T02:01:00+02:00,Standard Chartered Slashes CEO Pension After Shareholder Row,https://www.bloomberg.com//news/articles/2019-11-08/standard-chartered-slices-ceo-pension-after-shareholder-row?srnd=markets-vp,
2019-11-08T02:03:00+02:00,Malaysia Unexpectedly Lowers Reserve Ratio While Resisting Rate Cut Calls,https://www.bloomberg.com//news/articles/2019-11-08/malaysia-lowers-reserve-ratio-while-resisting-rate-cut-calls?srnd=markets-vp,
2019-11-08T02:11:00+02:00,Alibaba Resumes Plan for Hong Kong Listing in a Boost for the City,https://www.nytimes.com/2019/11/08/business/alibaba-hong-kong-listing.html?emc=rss&partner=rss,
2019-11-08T02:47:00+02:00,"China Faces Backlash From Mainland, Hong Kong for Relaxed Property Rules",https://www.bloomberg.com//news/articles/2019-11-08/china-faces-backlash-from-both-sides-after-relaxed-home-rules?srnd=markets-vp,
2019-11-08T02:47:00+02:00,Total to Quit U.S. Oil Lobby Group Over Climate Policy Stance,https://www.bloomberg.com//news/articles/2019-11-08/total-to-quit-u-s-oil-lobby-group-over-climate-policy-stance?srnd=markets-vp,
2019-11-08T03:12:00+02:00,Legal bid to stop UK postal strike,https://www.bbc.co.uk/news/business-50343794,
2019-11-08T03:17:00+02:00,Japan 'glasses ban' for women at work sparks backlash,https://www.bbc.co.uk/news/business-50342714,
2019-11-08T03:19:00+02:00,Natural Gas or Renewables? New Orleans Choice Is Shadowed by Katrina,https://www.nytimes.com/2019/11/08/business/energy-environment/gas-power-plants.html?emc=rss&partner=rss,
2019-11-08T03:31:00+02:00,Royal Mail Seeks Court Order to Block Looming National Strike,https://www.bloomberg.com//news/articles/2019-11-08/royal-mail-seeks-court-order-to-block-looming-national-strike?srnd=markets-vp,
2019-11-08T04:00:00+02:00,Trading Slump Deepens: It’s as If JPMorgan and Goldman Vanished,https://www.bloomberg.com//news/articles/2019-11-08/trading-slump-deepens-it-s-as-if-jpmorgan-and-goldman-vanished?srnd=markets-vp,
2019-11-08T04:06:00+02:00,US election 2020: Michael Bloomberg mulls presidential bid,https://www.bbc.co.uk/news/world-us-canada-50340989,
2019-11-08T04:16:00+02:00,Hawkish Signals Revive Market Bets on Czech Interest-Rate Hikes,https://www.bloomberg.com//news/articles/2019-11-08/hawkish-signals-revive-market-bets-on-czech-interest-rate-hikes?srnd=markets-vp,
2019-11-08T04:26:00+02:00,"A Recession Warning Reverses, but the Damage May Be Done",https://www.nytimes.com/2019/11/08/business/yield-curve-recession-indicator.html?emc=rss&partner=rss,
2019-11-08T04:40:00+02:00,Election Road to More U.K. Borrowing Puts Focus on Bond Spread,https://www.bloomberg.com//news/articles/2019-11-08/election-road-to-more-u-k-borrowing-puts-focus-on-bond-spread?srnd=markets-vp,
2019-11-08T05:00:00+02:00,Ken Fisher Has a Side Bet on a Risky Corner of Wall Street,https://www.bloomberg.com//news/articles/2019-11-08/ken-fisher-has-a-side-bet-on-a-risky-corner-of-wall-street?srnd=markets-vp,
2019-11-08T05:00:00+02:00,Canada Pension Sells U.S. Prison Holdings on Reputation Risk,https://www.bloomberg.com//news/articles/2019-11-08/canada-pension-sells-u-s-prison-holdings-on-reputation-risk?srnd=markets-vp,
2019-11-08T05:06:00+02:00,"Awaiting Layoffs, WeWork Employees Say Founder’s Payout is ‘Graft’",https://www.nytimes.com/2019/11/08/business/wework-employees-letter.html?emc=rss&partner=rss,
2019-11-08T05:15:00+02:00,China’s Pigs to Take Half a Decade to Recover From Killer Virus,https://www.bloomberg.com//news/articles/2019-11-08/china-s-pigs-to-take-half-a-decade-to-recover-from-killer-virus?srnd=markets-vp,
2019-11-08T05:30:00+02:00,Five Things You Need to Know to Start Your Day,https://www.bloomberg.com//news/articles/2019-11-08/five-things-you-need-to-know-to-start-your-day-k2q262yh?srnd=markets-vp,
2019-11-08T05:45:00+02:00,"ICBC Standard Bank Plans to Shut Base Metals, Equities Units",https://www.bloomberg.com//news/articles/2019-11-08/icbc-standard-bank-plans-to-shut-base-metals-and-equities-units?srnd=markets-vp,
2019-11-08T05:50:00+02:00,West African CFA-Franc Nations Plan to Move Reserves from France,https://www.bloomberg.com//news/articles/2019-11-08/west-african-cfa-franc-nations-plan-to-move-reserves-from-france?srnd=markets-vp,
2019-11-08T06:00:00+02:00,"Stablecoins: Popularized by Facebook, Pilloried by Regulators",https://www.bloomberg.com//news/articles/2019-11-08/stablecoins-popularized-by-facebook-pilloried-by-regulators?srnd=markets-vp,
2019-11-08T06:27:00+02:00,One Industry Is Dragging Down Earnings Growth for All of Europe,https://www.bloomberg.com//news/articles/2019-11-08/one-industry-is-dragging-down-earnings-growth-for-all-of-europe?srnd=markets-vp,
2019-11-08T06:49:00+02:00,UAE’s Masdar to Build $100 Million Solar Farm in Uzbekistan,https://www.bloomberg.com//news/articles/2019-11-08/uae-s-masdar-to-build-100-million-solar-farm-in-uzbekistan?srnd=markets-vp,
2019-11-08T07:00:00+02:00,"Billionaire Dangote, Togo Agree to $2 Billion Phosphate Project",https://www.bloomberg.com//news/articles/2019-11-08/billionaire-dangote-togo-agree-to-2-billion-phosphate-project?srnd=markets-vp,
2019-11-08T07:01:00+02:00,"Stocks making the biggest moves premarket: Disney, Gap, Zillow, Dropbox, Amazon & more",https://www.cnbc.com/2019/11/08/stocks-making-the-biggest-moves-premarket-disney-gap-zillow-dropbox-amazon-more.html,
2019-11-08T07:25:00+02:00,Gap Analysts Question Planned Old Navy Spinoff After CEO Change,https://www.bloomberg.com//news/articles/2019-11-08/gap-analysts-question-planned-old-navy-spinoff-after-ceo-change?srnd=markets-vp,
2019-11-08T07:31:00+02:00,Crossrail Delay: Line will not open until 2021 as costs increase,https://www.bbc.co.uk/news/business-50345344,
2019-11-08T07:45:00+02:00,Repo Fragility Exacerbated by a Hot New Corner of Funding Market,https://www.bloomberg.com//news/articles/2019-11-08/repo-fragility-exacerbated-by-a-hot-new-corner-of-funding-market?srnd=markets-vp,
2019-11-08T07:56:00+02:00,Poultry Giant Looks to Get More Out of ‘Worst Ever’ Pork Crisis,https://www.bloomberg.com//news/articles/2019-11-08/brf-says-it-s-working-for-new-permissions-to-export-to-china?srnd=markets-vp,
2019-11-08T08:11:00+02:00,"After Many False Starts, EM Stocks Get a Shot at a Rebound",https://www.bloomberg.com//news/articles/2019-11-08/after-many-false-starts-em-stocks-have-credible-shot-at-rebound?srnd=markets-vp,
2019-11-08T08:21:00+02:00,India Uses Less Power for Third Straight Month,https://www.bloomberg.com//news/articles/2019-11-08/india-power-need-shrinks-for-third-straight-month-amid-slowdown?srnd=markets-vp,
2019-11-08T08:27:00+02:00,Fender's CEO learned this product lesson from Steve Jobs,https://www.cnbc.com/2019/11/08/fenders-ceo-learned-this-product-lesson-from-steve-jobs.html,
2019-11-08T08:27:00+02:00,"Value stocks have 'never been this cheap,' Bank of America says",https://www.cnbc.com/2019/11/08/value-stocks-have-never-been-this-cheap-bank-of-america-says.html,
2019-11-08T08:27:00+02:00,Green Debate Encroaches on Natural Gas Industry Meeting in Paris,https://www.bloomberg.com//news/articles/2019-11-08/green-debate-encroaches-on-natural-gas-industry-meeting-in-paris?srnd=markets-vp,
2019-11-08T08:33:00+02:00,Disney Gains After Results as Analysts Look Ahead to Streaming,https://www.bloomberg.com//news/articles/2019-11-08/disney-gains-after-results-as-analysts-look-ahead-to-streaming?srnd=markets-vp,
2019-11-08T08:37:00+02:00,"Enbridge Sees Line 3 Progress, Adding More Canadian Capacity",https://www.bloomberg.com//news/articles/2019-11-08/enbridge-sees-possible-line-3-cost-overruns-as-process-grinds-on?srnd=markets-vp,
2019-11-08T08:56:00+02:00,Adidas and Prada: Or should that be Pradidas or Adada?,https://www.bbc.co.uk/news/business-50343800,
2019-11-08T09:04:00+02:00,Alberta Loosens Oil Curbs by Exempting New Conventional Wells,https://www.bloomberg.com//news/articles/2019-11-08/alberta-loosens-oil-curbs-by-exempting-new-conventional-wells?srnd=markets-vp,
2019-11-08T09:07:00+02:00,Inside the Valentine’s Day Text Message Mystery,https://www.nytimes.com/2019/11/08/style/text-message-valentines.html?emc=rss&partner=rss,
2019-11-08T09:12:00+02:00,Fed’s Bostic Says He Opposed Rate Cut to Preserve Policy Space,https://www.bloomberg.com//news/articles/2019-11-08/fed-s-bostic-says-he-opposed-rate-cut-to-preserve-policy-space?srnd=markets-vp,
2019-11-08T09:18:00+02:00,Short Seller Scores Big Win as Tiny Biotech Stock Sinks 72%,https://www.bloomberg.com//news/articles/2019-11-08/little-known-biotech-short-vindicated-as-anaptysbio-plunges-72?srnd=markets-vp,
2019-11-08T09:27:00+02:00,"Ex-Deutsche Bank, Nomura Bankers Get Jail Terms for Paschi Roles",https://www.bloomberg.com//news/articles/2019-11-08/ex-deutsche-bank-nomura-bankers-get-jail-terms-for-paschi-roles?srnd=markets-vp,
2019-11-08T09:37:00+02:00,Trump Gives Treasuries a Lift by Downplaying Tariff Progress,https://www.bloomberg.com//news/articles/2019-11-08/trump-gives-treasuries-a-lift-by-downplaying-tariff-progress?srnd=markets-vp,
2019-11-08T09:53:00+02:00,Disney pops 4% as streaming hopes trump earnings decline: Market 'sensing big things are brewing',https://www.cnbc.com/2019/11/08/disney-up-on-streaming-hopes-market-sensing-big-things-are-brewing.html,
2019-11-08T10:20:00+02:00,Thomas Cook airport slots bought by EasyJet and Jet2,https://www.bbc.co.uk/news/business-50350531,
2019-11-08T10:54:00+02:00,"Mega Auction a Flop? Petrobras Investors Are Doing Fine, Thank You",https://www.bloomberg.com//news/articles/2019-11-08/mega-auction-a-flop-petrobras-investors-doing-fine-thank-you?srnd=markets-vp,
2019-11-08T11:08:00+02:00,Aramco IPO Will Lean on Saudis and China as Fund Managers Balk,https://www.bloomberg.com//news/articles/2019-11-08/aramco-ipo-will-lean-on-saudis-and-china-as-fund-managers-balk?srnd=markets-vp,
2019-11-08T11:08:00+02:00,Active Funds Are Blowing It by Riding Interest Rates All Wrong,https://www.bloomberg.com//news/articles/2019-11-08/active-funds-are-blowing-it-by-riding-interest-rates-all-wrong?srnd=markets-vp,
2019-11-08T11:19:00+02:00,Andreessen Horowitz boosts its crypto bet with new 'start-up school',https://www.cnbc.com/2019/11/08/andreessen-horowitz-boosts-its-crypto-bet-with-start-up-school.html,
2019-11-08T11:19:00+02:00,Fed Governor Lael Brainard: says the central bank needs to guard against climate change,https://www.cnbc.com/2019/11/08/fed-governor-lael-brainard-says-the-central-bank-needs-to-guard-against-climate-change.html,
2019-11-08T11:20:00+02:00,Trump says has not agreed to roll back tariffs on Chinese goods,http://feeds.reuters.com/~r/reuters/businessNews/~3/DMAqfoOnFDE/trump-says-has-not-agreed-to-roll-back-tariffs-on-chinese-goods-idUSKBN1XI1TQ,
2019-11-08T11:23:00+02:00,Trump says no full 'rollback' of China tariffs,https://www.bbc.co.uk/news/business-50351831,
2019-11-08T11:38:00+02:00,"USDA’s Monthly Farm Report Arrives Late, Leaving Market Fuming",https://www.bloomberg.com//news/articles/2019-11-08/usda-delay-in-monthly-farm-figures-report-leaves-market-fuming?srnd=markets-vp,
2019-11-08T11:46:00+02:00,U.S. CFTC orders Wells Fargo to pay $14 million over unfair foreign exchange trade,http://feeds.reuters.com/~r/reuters/businessNews/~3/Mwv2ayHpwDA/u-s-cftc-orders-wells-fargo-to-pay-14-million-over-unfair-foreign-exchange-trade-idUSKBN1XI227,
2019-11-08T11:56:00+02:00,Culture change is the cutting edge of mental health benefits at work,http://feeds.reuters.com/~r/reuters/businessNews/~3/z5m82QfouEo/culture-change-is-the-cutting-edge-of-mental-health-benefits-at-work-idUSKBN1XI196,
2019-11-08T12:03:00+02:00,Morgan Stanley Sounds Alarm on Mexico as AMLO Risk Looms Large,https://www.bloomberg.com//news/articles/2019-11-08/morgan-stanley-sounds-alarm-on-mexico-as-amlo-risk-looms-large?srnd=markets-vp,
2019-11-08T12:08:00+02:00,Arkansas joins states backing T-Mobile's deal to buy Sprint,http://feeds.reuters.com/~r/reuters/businessNews/~3/ECDzDjeou3I/arkansas-joins-states-backing-t-mobiles-deal-to-buy-sprint-idUSKBN1XI26G,
2019-11-08T12:27:00+02:00,"Italian court convicts Deutsche Bank, Nomura in Monte Paschi derivative trial",http://feeds.reuters.com/~r/reuters/businessNews/~3/EK56ioJD_2A/italian-court-convicts-deutsche-bank-nomura-in-monte-paschi-derivative-trial-idUSKBN1XI1XN,
2019-11-08T12:27:00+02:00,"S&P 500, Dow take a breather on trade deal doubts",http://feeds.reuters.com/~r/reuters/businessNews/~3/SZ2CS9Tm5Eg/sp-500-dow-take-a-breather-on-trade-deal-doubts-idUSKBN1XI1HR,
2019-11-08T12:52:00+02:00,Activist investor Icahn sells nearly a third of his Occidental Petroleum stake,http://feeds.reuters.com/~r/reuters/businessNews/~3/vANLnjiHkB0/activist-investor-icahn-sells-nearly-a-third-of-his-occidental-petroleum-stake-idUSKBN1XI25G,
2019-11-08T12:54:00+02:00,"EU should drop oil, gas and coal funding, say ministers",https://www.bbc.co.uk/news/business-50350535,
2019-11-08T13:27:00+02:00,Kolanovic Says Value Renaissance Will Live Beyond Short Covering,https://www.bloomberg.com//news/articles/2019-11-08/kolanovic-says-value-renaissance-will-live-beyond-short-covering?srnd=markets-vp,
2019-11-08T13:29:00+02:00,FCC orders station groups to negotiate with AT&T in DirecTV dispute,http://feeds.reuters.com/~r/reuters/businessNews/~3/Ij4EuU2J2AY/fcc-orders-station-groups-to-negotiate-with-att-in-directv-dispute-idUSKBN1XI1YY,
2019-11-08T13:29:00+02:00,PGIM Looks for Rate Stabilization After Panic Bond Selling,https://www.bloomberg.com//news/articles/2019-11-08/pgim-looks-for-rate-stabilization-after-panic-bond-selling?srnd=markets-vp,
2019-11-08T13:37:00+02:00,Southwest extends Boeing 737 MAX cancellations until early March,http://feeds.reuters.com/~r/reuters/businessNews/~3/HtS2srldRxA/southwest-extends-boeing-737-max-cancellations-until-early-march-idUSKBN1XI2AA,
2019-11-08T13:56:00+02:00,U.S. Supreme Court to consider blocking Booking.com trademark,http://feeds.reuters.com/~r/reuters/businessNews/~3/bq736eTGhTk/u-s-supreme-court-to-consider-blocking-booking-com-trademark-idUSKBN1XI2B6,
2019-11-08T14:11:00+02:00,The market rally will soon be tested by a big Trump speech and testimony from the Fed chief,https://www.cnbc.com/2019/11/08/the-market-rally-will-soon-be-tested-by-a-big-trump-speech-and-testimony-from-the-fed-chief.html,
2019-11-08T14:11:00+02:00,JP Morgan's top quant says the 'once in a decade' rotation into value stocks will continue,https://www.cnbc.com/2019/11/08/jp-morgans-quant-guru-says-the-rotation-into-value-will-continue.html,
2019-11-08T14:23:00+02:00,"Trade deal doubts clip world stock rally, oil wavers",http://feeds.reuters.com/~r/reuters/businessNews/~3/FGGd3kNUHTg/trade-deal-doubts-clip-world-stock-rally-oil-wavers-idUSKBN1XI036,
2019-11-08T14:25:00+02:00,"Southwest pulls Boeing Max jets until March, in longest U.S. delay yet",http://feeds.reuters.com/~r/reuters/businessNews/~3/cVDTuFQV9Co/southwest-pulls-boeing-max-jets-until-march-in-longest-u-s-delay-yet-idUSKBN1XI2AA,
2019-11-08T14:38:00+02:00,Fender's CEO learned this key lesson in product development from Steve Jobs,https://www.cnbc.com/2019/11/08/fenders-ceo-learned-this-product-lesson-from-steve-jobs.html,
2019-11-08T14:41:00+02:00,"Indexes trade near flat, pause as trade deal doubts resurface",http://feeds.reuters.com/~r/reuters/businessNews/~3/V_4Y9aUAtbQ/indexes-trade-near-flat-pause-as-trade-deal-doubts-resurface-idUSKBN1XI1HR,
2019-11-08T15:05:00+02:00,Tesla’s Elon Musk reignites feud with Greenlight Capital’s David Einhorn,http://www.marketwatch.com/news/story.asp?guid={F53EF076-020D-11EA-B519-6E1D28626D43}&siteid=rss&rss=1,
2019-11-08T15:10:00+02:00,Disney pops 3% as streaming hopes trump earnings decline: Market 'sensing big things are brewing',https://www.cnbc.com/2019/11/08/disney-up-on-streaming-hopes-market-sensing-big-things-are-brewing.html,
2019-11-08T15:13:00+02:00,Investors can’t get enough bond funds,http://www.marketwatch.com/news/story.asp?guid={C492D0A2-FF3B-11E9-82B9-75A84D362B8C}&siteid=rss&rss=1,
